x,y,error
-78.045677,33.91716,-0.9077719671
-78.045662,33.916214,-0.6292980918
-78.046761,33.91605,-0.6480717754
-78.047775,33.916412,-0.9577929744
-78.048927,33.916542,-1.3099697317
-78.049698,33.915691,-1.1107718826
-78.050743,33.916019,-0.1737833728
-78.051605,33.91637,0.0607160691
-78.052544,33.916264,0.1592393572
-78.053604,33.916374,0.1169063268
-78.054832,33.91671,0.2678503877
-78.056091,33.916775,1.3946551029
-78.057289,33.916824,0.6747822746
-78.058456,33.916946,-0.2486207442
-78.059158,33.9161,0.0581940013
-78.060455,33.916065,0.1513560809
-78.059914,33.915039,0.0466580577
-78.060371,33.913883,-0.0886198995
-78.061653,33.913502,-0.1016590202
-78.062943,33.912857,-0.1324928296
-78.063911,33.912102,-0.1178106336
-78.064026,33.910763,0.4635845848
-78.06398,33.909298,2.1130802605
-78.064018,33.907803,2.8734000728
-78.065811,33.90744,3.2552138849
-78.067635,33.907131,3.3460434641
-78.069542,33.906849,3.2190819114
-78.06958,33.905331,3.091973923
-78.069687,33.90382,3.2907630103
-78.071793,33.903587,3.911286208
-78.07193,33.902081,2.4295301934
-78.07428,33.901783,0.0953977051
-78.074112,33.899975,-3.8399470524
-78.076353,33.898846,-5.5168829498
-78.114795,33.907748,-3.4474952769
-78.115691,33.90984,0.895256882
-78.117662,33.91008,1.1014374776
-78.11843,33.91181,1.9424416267
-78.11952,33.91042,1.1165666581
-78.121056,33.908719,-2.6023789925
-78.123322,33.909212,-2.2066094924
-78.124598,33.907374,-5.946466845
-78.126695,33.907748,-6.1729044863
-78.128802,33.90761,-6.7896149304
-78.131326,33.907898,-6.9870237339
-78.143839,33.909146,-6.8023768221
-78.146325,33.909208,-6.7114229281
-78.145116,33.907143,-7.8367775235
-78.122111,33.907035,-5.9012172288
-78.119373,33.906555,-6.0593128691
-78.116617,33.906239,-6.2738880375
-78.074203,33.897072,-6.1076049863
-78.07206,33.895786,-6.2663817182
-78.07222,33.894169,-6.704857969
-78.070137,33.893101,-6.7171931137
-78.070053,33.89159,-6.9370388946
-78.068275,33.890472,-6.8058386224
-78.068336,33.888969,-7.0553612114
-78.066597,33.887836,-7.0148304513
-78.064919,33.886681,-6.9559174841
-78.064964,33.88517,-7.2249687943
-78.06501,33.883659,-7.4938834324
-78.063362,33.882473,-7.4426207089
-78.063416,33.880947,-7.7103674667
-78.061806,33.879749,-7.6513455282
-78.061897,33.878208,-7.9231207256
-78.060333,33.876995,-7.8736375635
-78.058784,33.875778,-7.8632086211
-78.058945,33.874207,-8.1373205112
-78.057442,33.872971,-8.1666347744
-78.057655,33.87138,-8.3933604123
-78.056183,33.870125,-8.1723988926
-78.054733,33.868858,-7.8239872701
-78.053291,33.867588,-7.5020303489
-78.053566,33.865967,-7.3387165662
-78.052139,33.864689,-7.1010305255
-78.052437,33.863052,-6.9255363545
-78.05101,33.861759,-6.6200891029
-78.049568,33.860458,-6.9867142987
-78.047829,33.860809,-7.2068216314
-78.046387,33.859512,-7.2199848628
-78.044975,33.858143,-6.858775096
-78.043404,33.858273,-6.3756564272
-78.04213,33.856789,-5.9646408766
-78.040779,33.855682,-5.5144014059
-78.039398,33.854923,-4.9067945285
-78.038193,33.854172,-4.391920802
-78.037834,33.852821,-4.6556103776
-78.03624,33.852608,-5.2672430973
-78.034698,33.852386,-7.0139233937
-78.03331,33.852142,-9.4539641424
-78.032257,33.85318,-9.515391178
-78.030952,33.852814,-11.3808369163
-78.029617,33.852352,-10.6989680406
-78.028198,33.852024,-11.2219689337
-78.026665,33.851906,-14.4370656261
-78.025299,33.851589,-14.2715202243
-78.025284,33.853142,-14.5948891734
-78.023415,33.853279,-10.3331828834
-78.022995,33.854736,-11.4814621666
-78.021988,33.85585,-10.119591197
-78.020309,33.855438,-5.4131383595
-78.01841,33.855267,-4.1113036021
-78.016418,33.855114,-3.9178425185
-78.01545,33.856583,-3.7267777218
-78.013359,33.856365,-3.9862898581
-78.011192,33.856152,-4.3933479178
-78.009048,33.856049,-4.5790689133
-78.006958,33.856094,-4.6045112183
-78.004807,33.856243,-4.3051545087
-78.002411,33.856613,-1.9584220711
-78.000824,33.858139,1.1463034662
-77.999008,33.859077,1.8228412744
-77.996819,33.859283,2.5130073898
-77.994865,33.861473,2.5775074786
-77.993019,33.860535,2.6782277576
-77.991119,33.86105,3.2142176519
-77.989914,33.859531,3.3025854413
-77.988121,33.858498,3.1911485791
-77.986481,33.859657,2.4193250572
-77.984573,33.859764,1.8047316168
-77.982483,33.859947,0.886903602
-77.980812,33.859165,1.0323372893
-77.978851,33.85952,0.5451163821
-77.978004,33.858067,1.6577404879
-77.97686,33.856522,2.6020856597
-77.977417,33.85445,3.453320707
-77.975555,33.854916,3.1162595668
-77.973587,33.854465,2.2201326126
-77.973602,33.851803,4.0412051377
-77.971466,33.851158,3.7213567667
-77.969513,33.850908,3.0775961146
-77.969439,33.849116,3.736365387
-77.97011,33.847725,4.9864974563
-77.969464,33.846223,2.5374215836
-77.967986,33.844838,0.7259694733
-77.966335,33.844139,0.7708495317
-77.965077,33.843418,0.5071026405
-77.964814,33.842085,-1.1221753313
-77.96404,33.8412,-1.0062443038
-77.96408,33.840068,-1.1298353207
-77.9627,33.839287,0.005425455
-77.962751,33.83798,-0.4582353015
-77.961431,33.838259,-0.5806135501
-77.960383,33.837087,-1.8414633763
-77.95969,33.835468,-2.0220090556
-77.958459,33.833956,-2.1124372138
-77.956863,33.832481,-2.2085191037
-77.954803,33.833008,-2.5389039176
-77.95267,33.833619,-2.9394261896
-77.95065,33.833477,-3.7605944796
-77.948692,33.831989,-4.8795059778
-77.946648,33.830048,-5.902745113
-77.944031,33.830502,-7.1755980329
-77.942177,33.828896,-7.8192675248
-77.939644,33.828121,-8.6060406425
-77.940933,33.830669,-8.4208944626
-77.94059,33.832787,-8.6724821038
-77.938897,33.835149,-8.8354493554
-77.937243,33.837645,-8.804979805
-77.937087,33.83996,-7.9812374625
-77.935508,33.841749,-7.9928804435
-77.933729,33.843727,-8.2274942143
-77.932512,33.845718,-8.1614449597
-77.931749,33.847751,-7.7793433713
-77.931055,33.849801,-7.8842978727
-77.93064,33.85182,-8.4193859237
-77.929819,33.853953,-8.7972466364
-77.928777,33.856209,-9.1161587734
-77.92767,33.858386,-9.2819410166
-77.926178,33.859756,-9.6205179722
-77.925455,33.861592,-10.0348701977
-77.924988,33.863539,-10.3232168157
-77.924556,33.865466,-10.3559972608
-77.924163,33.867377,-10.2129316303
-77.923826,33.869276,-10.0058679385
-77.923571,33.871165,-10.137650704
-77.923411,33.873042,-10.3173805058
-77.923331,33.874903,-9.9535340799
-77.923296,33.876743,-9.5636983861
-77.923269,33.878561,-9.7373197185
-77.92322,33.880358,-9.9214227462
-77.923135,33.882134,-9.9976144733
-77.921521,33.882787,-10.2041243635
-77.921382,33.884595,-10.0357391935
-77.921199,33.886384,-10.1154308351
-77.920991,33.888159,-9.5644394973
-77.92079,33.889923,-8.9329215153
-77.920644,33.891678,-9.6636939376
-77.920582,33.893423,-11.1045974067
-77.920582,33.895155,-11.8671685816
-77.920592,33.896868,-11.2992026651
-77.920586,33.898545,-10.7207372862
-77.920498,33.900231,-10.8604624038
-77.920545,33.901714,-11.2165567558
-77.920179,33.903181,-11.0677351839
-77.919965,33.904813,-10.4041176993
-77.919785,33.906597,-9.6992905224
-77.919406,33.908313,-9.2222513125
-77.919178,33.909935,-9.0672418182
-77.918976,33.911528,-9.4592182893
-77.918805,33.913111,-9.7495513024
-77.918655,33.914682,-9.7963043002
-77.918531,33.916241,-9.7279411055
-77.918405,33.917787,-9.6236411788
-77.918308,33.919332,-9.5290948739
-77.9182,33.92083,-9.4883130148
-77.918096,33.922332,-9.4681231537
-77.916716,33.922904,-9.6131073265
-77.916678,33.924445,-9.5361337503
-77.916684,33.925967,-9.4268001831
-77.916734,33.927467,-9.3157428873
-77.916808,33.928945,-9.2895099892
-77.915534,33.929825,-9.5637288555
-77.915616,33.931332,-9.5817569015
-77.915676,33.932813,-9.2416336161
-77.91566,33.934316,-8.8830158681
-77.915653,33.935872,-8.8542241959
-77.915437,33.937416,-8.6308297468
-77.915297,33.938841,-8.0035812943
-77.915151,33.940231,-7.3826315959
-77.915041,33.941611,-7.3986651612
-77.914958,33.942955,-7.7566301996
-77.913677,33.943715,-7.5050974631
-77.91364,33.94512,-8.0300718362
-77.91358,33.94651,-8.5048155877
-77.912296,33.94739,-8.9578227671
-77.912366,33.948649,-9.0055704665
-77.912026,33.949869,-9.0610177857
-77.911851,33.951224,-8.8203894
-77.91066,33.951577,-9.1196645734
-77.910257,33.952805,-8.9679759652
-77.910002,33.954191,-8.8221984998
-77.909742,33.955583,-8.7232137364
-77.909558,33.956968,-8.5107502209
-77.909405,33.958339,-8.2674513605
-77.908101,33.958869,-8.6622232874
-77.908127,33.96016,-8.4840404617
-77.907788,33.961361,-8.3017172811
-77.907573,33.962719,-7.649566287
-77.907315,33.964062,-7.1202892424
-77.907088,33.965388,-7.2899288418
-77.906947,33.966695,-7.9356134086
-77.906871,33.967981,-8.6015295079
-77.905683,33.968485,-8.6698852554
-77.905696,33.969813,-9.268601351
-77.905641,33.971113,-9.6364254401
-77.905402,33.972347,-9.9345905004
-77.905038,33.973564,-10.1067725622
-77.904753,33.974761,-10.0990909473
-77.904653,33.975972,-10.0458201236
-77.904594,33.977199,-9.7961104352
-77.904615,33.978358,-9.5157463284
-77.904117,33.979439,-9.6319347135
-77.903096,33.979487,-9.9700836348
-77.902344,33.980395,-10.1675126475
-77.902785,33.981418,-9.9984111375
-77.901971,33.982366,-10.1944505883
-77.90155,33.983691,-10.373666312
-77.900451,33.984334,-10.5676291674
-77.900648,33.985544,-10.5325281608
-77.899775,33.98641,-10.6263253377
-77.89917,33.987555,-10.4612108919
-77.897794,33.987645,-10.5953210133
-77.897395,33.989007,-10.3393161337
-77.89722,33.990397,-10.4615147216
-77.897217,33.991795,-10.2086397008
-77.8972,33.993168,-9.3743875358
-77.89711,33.994491,-9.3394864288
-77.897119,33.995712,-9.9298404272
-77.896742,33.996844,-10.0752674902
-77.896498,33.99811,-10.0165694268
-77.896317,33.9994,-10.3628007939
-77.896286,34.000682,-10.6059247309
-77.896375,34.001942,-10.3825558947
-77.89524,34.002378,-10.6780650701
-77.895419,34.003709,-10.5322214328
-77.894383,34.004276,-10.9222107638
-77.8942,34.005524,-10.8268540559
-77.894012,34.006902,-10.5743736278
-77.893652,34.008272,-10.4475699328
-77.893357,34.009629,-10.3740906121
-77.893279,34.011025,-10.1280214031
-77.89331,34.012414,-9.8603227363
-77.893587,34.013822,-9.6457290924
-77.893785,34.015156,-9.4284723858
-77.892899,34.01626,-9.3288189905
-77.892472,34.017467,-9.1888644118
-77.892768,34.018755,-8.6808791316
-77.891141,34.01945,-9.4916718114
-77.890369,34.021104,-9.4369365993
-77.890319,34.022455,-9.2353379032
-77.89088,34.02406,-8.5818862564
-77.892288,34.025272,-7.2121362239
-77.891098,34.026714,-7.6907644656
-77.890248,34.028028,-8.1333382671
-77.888931,34.028831,-8.7395875007
-77.9501356695,34.0611982807,0.4998010757
-77.9508746874,34.0610567767,0.1742673364
-77.9510020386,34.0603316487,0.2623352912
-77.9510564666,34.0595713955,0.2351555645
-77.9512108387,34.0587343415,0.2210557378
-77.9507094087,34.0580656602,0.6787295533
-77.950922989,34.0572259116,0.7551646088
-77.9510886752,34.0563510092,1.1108913788
-77.9512555295,34.0554705375,0.8511834223
-77.9506007799,34.0548957926,0.7910599845
-77.9507474648,34.0540373207,2.2142163048
-77.9508922367,34.0531769747,4.1815308208
-77.951035524,34.0523150728,5.4992288462
-77.9511786374,34.0514528056,6.3819579137
-77.9513204627,34.0505897332,5.7474685368
-77.9514592023,34.0497246406,5.7846342721
-77.9523018772,34.0492044796,3.7868813147
-77.9524194282,34.0483021559,4.1872415478
-77.9525327032,34.047407098,7.0240618107
-77.9526443115,34.0465055996,8.1810796789
-77.9527463837,34.0456081066,8.6288535531
-77.9528544053,34.0447219052,9.3034171773
-77.9536643103,34.0439222864,9.2311063738
-77.9538302242,34.0429145394,9.3326903997
-77.9539323045,34.0419749518,9.3158225033
-77.9540319337,34.0410450872,8.9968647591
-77.9541196332,34.0401157436,8.4822868994
-77.9541949443,34.0391924214,8.9132776308
-77.954251497,34.0382634174,9.2687985039
-77.9542754763,34.0373395817,9.1664612544
-77.9542332628,34.0364031728,8.8112614547
-77.9540838082,34.0355005835,9.06903239
-77.9547155964,34.034772361,8.8143013871
-77.9543781321,34.0338638144,8.0899992672
-77.9539116945,34.0330451688,8.896232513
-77.9542360166,34.0321457501,9.9640208706
-77.9535766407,34.0314472979,10.070639369
-77.9528380728,34.0308535013,10.7572344927
-77.952928485,34.0299436351,10.6189880523
-77.9521120622,34.0295175484,13.5765413162
-77.9522076665,34.0286607472,14.0278623613
-77.9517753909,34.028165917,13.1491243037
-77.9516607576,34.0273942571,13.3380690282
-77.952297865,34.0267527917,14.0687735413
-77.9528808268,34.0260106126,13.5171396318
-77.9534391306,34.0252478141,8.9318986432
-77.9539760646,34.0244643994,7.5853350076
-77.954498489,34.023662521,8.3654351068
-77.9541709207,34.0226646597,9.5906588869
-77.9546499569,34.0218567599,9.4404535441
-77.9551057693,34.0210312979,8.4211062976
-77.9555362918,34.0201892477,6.9941306646
-77.9559449855,34.0193341818,5.8948997471
-77.9563390629,34.0184707121,5.254507629
-77.9567263255,34.0176029579,4.8284021561
-77.9571126555,34.0167337689,3.744726723
-77.9574987447,34.015863327,4.9181162676
-77.9578744458,34.0149869246,5.8112334804
-77.9582178887,34.0140964879,6.1709243884
-77.9585064733,34.0131873243,7.5965797182
-77.9587316765,34.0122624894,7.2366307443
-77.9589103851,34.0113320588,7.0103779599
-77.959061786,34.0104048724,6.8112865649
-77.9592678765,34.0094731842,6.4838974713
-77.9595124671,34.0085828827,5.2353526802
-77.9603654635,34.0085096589,6.5519635096
-77.9605891211,34.0075797283,7.5443357213
-77.960771319,34.0066411293,7.0129061803
-77.9608852517,34.0056894361,3.2120274695
-77.9609785877,34.0046736319,2.9297965942
-77.9618023948,34.0047502133,2.7813280907
-77.9616355575,34.0038965336,3.0632424913
-77.9623039799,34.0034085421,3.6319979577
-77.9625356706,34.0026589098,5.4228251662
-77.9628412168,34.0018768201,7.9237885044
-77.9631443194,34.001093254,9.6451079644
-77.9633742195,34.0003264419,10.1507999805
-77.9637362925,33.9995661033,10.6327690403
-77.9643188622,33.998822074,10.0168739035
-77.964889053,33.9980833785,9.6451286492
-77.9657783811,33.9979594441,9.1940988255
-77.9664459849,33.9972625984,8.948318504
-77.9672479577,33.9971796074,8.686268363
-77.9680852204,33.99710106,8.3214609474
-77.968202239,33.9963968472,8.2572560701
-77.9688962268,33.996217455,7.6973900136
-77.9690033558,33.9955892444,7.8120545083
-77.9691233192,33.9949124593,7.6568681746
-77.9698792488,33.9947892027,7.4218652629
-77.9701723369,33.9940766856,7.3021102566
-77.9706116658,33.9933120164,6.4163904574
-77.9706553758,33.992618785,5.9731216545
-77.9714606434,33.9924597811,5.0061043051
-77.9722719777,33.9922977568,5.5008768041
-77.9724030219,33.9915280928,5.3080049043
-77.9732450562,33.9913479068,5.8382356649
-77.9727454757,33.9906910624,5.1211653645
-77.9729137131,33.989869904,5.0962916209
-77.9731308579,33.9890105319,5.2305847116
-77.9734640757,33.9880953782,5.5314857536
-77.9736958065,33.9871836441,5.4868216153
-77.973836875,33.9862732782,5.471160332
-77.9747665053,33.9859732072,5.5541720603
-77.9751458393,33.9849411219,5.2009843595
-77.9761074146,33.9846116774,4.7646468307
-77.9764670804,33.9835406403,4.2884291085
-77.9774539798,33.983182213,4.9696164201
-77.9775819454,33.9821514807,4.4348845993
-77.9785885624,33.9817643816,4.786076533
-77.9796141421,33.9813679742,4.3525509456
-77.9797111027,33.9802886447,4.6429860561
-77.9798874225,33.9791550072,2.9327475947
-77.9809434031,33.9786992742,2.9406505233
-77.9810415685,33.9775538102,2.2030539014
-77.9808202799,33.9765373966,1.3536105892
-77.9818876141,33.9760251226,2.4315958155
-77.9829742948,33.9754978925,1.3814243303
-77.9827690693,33.9744109062,0.2874205502
-77.9828635084,33.9731556104,0.4210370349
-77.9827584743,33.9719902188,0.3399922123
-77.9825392991,33.9708732806,1.2954444132
-77.9824081176,33.9696971082,4.5099657705
-77.9825909677,33.9683034845,4.4514948244
-77.9828839224,33.9668051647,4.3443425874
-77.9829953256,33.9653943717,2.1525370838
-77.9831225178,33.9640425447,3.6505037299
-77.9836107948,33.9629062763,5.7426049542
-77.9836666736,33.9617568608,4.526248127
-77.9846779418,33.9611284341,5.9600242988
-77.9847668581,33.9598524324,5.0899777631
-77.9849188123,33.9585331799,6.1313042897
-77.9849405352,33.9572884597,6.4657185126
-77.98485968,33.956091757,6.6668632685
-77.9858280822,33.9554174573,6.6858621722
-77.9868220582,33.9547209857,5.8058881845
-77.98666098,33.9536181592,3.6780981921
-77.9866603873,33.9523987922,5.108184723
-77.9876249783,33.9517317887,6.9261056087
-77.9885809614,33.9510359844,6.6483882782
-77.9885978991,33.9498127609,6.975623405
-77.9895712949,33.9491184239,7.5924948723
-77.9892402972,33.9481473829,7.4241469613
-77.9899913192,33.9474329755,7.7526121845
-77.989865778,33.9464453654,7.3601542158
-77.9896188855,33.9454566689,4.8544332137
-77.9905179186,33.9447980326,4.9345853272
-77.9901372819,33.943911066,7.2182749378
-77.9910089294,33.9432589057,8.0085002136
-77.9918857593,33.9426159964,7.8845612274
-77.9925780139,33.941928308,7.8994638894
-77.992423469,33.941003219,7.3970710771
-77.9932873339,33.9403713216,6.8753445779
-77.9931686443,33.9393074934,6.2245566557
-77.9940157075,33.9386700612,5.1851810942
-77.9948437859,33.938012743,4.1635915875
-77.9957107101,33.9373478142,2.9463525781
-77.9965703224,33.9367116826,1.1837129617
-77.9963767098,33.9357131896,0.5943001922
-77.9972060227,33.9350716903,0.8004516661
-77.9971013454,33.9340282354,1.9326524181
-77.9970299894,33.9330138699,4.23721886
-77.9978189029,33.9324021602,3.9007855688
-77.9986247653,33.9318163078,4.1227976407
-77.9994527707,33.9312622009,5.1661291106
-78.0003078753,33.9307447342,5.2636509741
-78.0011802173,33.9302567668,4.6804925994
-78.0019129517,33.9296955,3.667875082
-78.0020111597,33.9287149016,4.062397053
-78.0029776508,33.9282588568,4.7691846073
-78.0038575511,33.9277613234,5.6375904396
-78.0040133001,33.9267146805,6.1110415672
-78.0048572997,33.9262356857,6.8250600141
-78.0057083593,33.9257531218,6.8582270034
-78.0065755809,33.9252635706,5.8086053736
-78.0074801504,33.9246687015,4.986557273
-78.0084491172,33.9242012323,5.2202732056
-78.009328353,33.9237005462,4.6702760723
-78.0102054235,33.9232047153,3.5818813358
-78.011086903,33.9227099948,2.5709899035
-78.0119636315,33.9221964652,1.9682772351
-78.0127447756,33.9226532226,2.2729235342
-78.0136680084,33.92228598,2.0336430861
-78.0137836715,33.9212070287,2.0428226026
-78.014665923,33.9207088067,3.8131409546
-78.0157184199,33.9209273475,4.5630173087
-78.017041276,33.9206880309,5.4387654887
-78.0174220999,33.919447796,5.5916801152
-78.0183435659,33.918896645,5.2094362088
-78.0192250131,33.9183788245,4.3819985365
-78.0200475547,33.9178012049,3.5173218039
-78.0209797826,33.9172171066,2.0559088721
-78.0219555269,33.9176070466,2.3049391774
-78.0227272736,33.916827942,0.7110429114
-78.0236245692,33.9173158844,0.3917667227
-78.024559,33.917816,0.3678614618
-78.025436,33.91708,-0.5530516483
-78.026154,33.916351,-4.1645002365
-78.027077,33.916458,-4.1399998665
-78.027573,33.915699,-4.1304998398
-78.028519,33.915852,-4.1174998283
-78.029037,33.915089,-1.2061508584
-78.029991,33.915142,-0.9103820989
-78.030991,33.915253,-0.9286141854
